"SNDB_record_number","SNDB_study_number","notes","latitude","longitude","lat_lon_notes","elevation","MAT","MAP","climate_type","biome_name","treatment","treatment_level","lyr_top","lyr_bot","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soil_OC","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"94","150",,47.433,126.633,,,1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","CK","0","20",,"phaeozems/udolls","cropland",,,,"aggregate","<0.053mm",798,77.3,,,9668.19359551009,6189.69359551009,3478.5,,,,,"20",,,,,"41","33",26
"95","150",,47.433,126.633,,,1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","NP","0","20",,"phaeozems/udolls","cropland",,,,"aggregate","<0.053mm",803,69.4,,,9459.10653982407,6336.10653982407,3123,,,,,"20",,,,,"41","33",26
"96","150",,47.433,126.633,,,1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","NPM","0","20",,"phaeozems/udolls","cropland",,,,"aggregate","<0.053mm",975,79.7,,,11338.3845997691,7751.88459976914,3586.5,,,,,"22.8",,,,,"41","33",26
"97","150",,47.43,126.63,,"196",1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","manure","0","20",,,"cropland",,,,"bulk soil",,1037,86.8,,,12124.7413207021,8218.74132070215,3906,,,,,"27.1",,"2","5.8",,"41","33",26
"98","150",,47.43,126.63,,"196",1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","manure","0","20",,,"cropland",,,,"bulk soil",,1105,89.9,,,12836.4463678701,8790.94636787008,4045.5,,,,,"29.2",,"2","6.1",,"41","33",26
"99","150",,47.43,126.63,,"196",1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","fertilizer","manure","0","20",,,"cropland",,,,"bulk soil",,1422,105,,,16175.1064363332,11450.1064363332,4725,,,,,"33.4",,"2","6.1",,"41","33",26
"100","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","0","5",,,"cropland",,,2010,"bulk soil",,1054,89,604,37,12348.4997412729,8343.49974127294,4005,,,"289","36","13.9",,"1.5","6.2",,"18",,
"101","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","5","10",,,"cropland",,,2010,"bulk soil",,1098,95,645,43,12937.4772519206,8662.47725192055,4275,,,"276","38","14.2",,"1.6","8.1",,"29","68",3
"102","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","10","15",,,"cropland",,,2010,"bulk soil",,1007,90,577,35,11957.6626597142,7907.66265971421,4050,,,"332","47","14.9",,"1.6","8.1",,"29","68",3
"103","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","15","20",,,"cropland",,,2010,"bulk soil",,1124,98,663,43,13267.9660072444,8857.96600724436,4410,,,"272","37","14.2",,"1.6","8.1",,"29","68",3
"104","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","20","30",,,"cropland",,,2010,"bulk soil",,837,74,501,36,9913.0559646539,6583.0559646539,3330,,,"208","27","11.9",,"1.4","8.1",,"29","68",3
"105","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","30","40",,,"cropland",,,2010,"bulk soil",,421,35,283,20,4914.70214544441,3339.70214544441,1575,,,"128","16","6.8",,"1","8.1",,"29","68",3
"106","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","0","5",,,"cropland",,,2010,"bulk soil",,1431,130,861,45,17060.179397365,11210.179397365,5850,,,"517","42","21.5",,"2.3","8.1",,"29","68",3
"107","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","5","10",,,"cropland",,,2010,"bulk soil",,1249,98,749,38,14392.9660072444,9982.96600724436,4410,,,"455","124","19",,"2.1","8.1",,"29","68",3
"108","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","10","15",,,"cropland",,,2010,"bulk soil",,1016,76,624,34,11588.3818015364,8168.38180153644,3420,,,"272","68","15.2",,"1.6","8.1",,"29","68",3
"109","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","15","20",,,"cropland",,,2010,"bulk soil",,963,76,622,36,11111.3818015364,7691.38180153644,3420,,,"187","49","13.2",,"1.5","8.1",,"29","68",3
"110","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","20","30",,,"cropland",,,2010,"bulk soil",,1021,79,685,45,11729.8705568602,8174.87055686025,3555,,,"166","49","12.4",,"1.4","8.1",,"29","68",3
"111","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","30","40",,,"cropland",,,2010,"bulk soil",,720,62,533,45,8474.10094335868,5684.10094335868,2790,,,"89","8","9",,"1.1","8.1",,"29","68",3
"112","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","0","5",,,"cropland",,,2010,"bulk soil",,1325,117,797,33,15688.0614576285,10423.0614576285,5265,,,"744","87","24.1",,"2.5","8.1",,"29","68",3
"113","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","5","10",,,"cropland",,,2010,"bulk soil",,1184,101,728,37,13904.4547625682,9359.45476256817,4545,,,"387","52","16.8",,"1.7","8.1",,"29","68",3
"114","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","10","15",,,"cropland",,,2010,"bulk soil",,941,82,598,41,11106.3593121841,7416.35931218405,3690,,,"266","36","14.3",,"1.5","8.1",,"29","68",3
"115","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","15","20",,,"cropland",,,2010,"bulk soil",,906,79,570,42,10694.8705568602,7139.87055686025,3555,,,"226","29","13.3",,"1.4","8.1",,"29","68",3
"116","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","20","30",,,"cropland",,,2010,"bulk soil",,797,64,497,27,9231.42678024121,6351.42678024121,2880,,,"184","23","11.9",,"1.4","8.1",,"29","68",3
"117","149",,50.95,10.78,"lat-lon of Friemar","310",5.92,1142.5,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","30","40",,,"cropland",,,2010,"bulk soil",,378,29,263,18,4334.7246347968,3029.7246347968,1305,,,"84","11","6.3",,"0.8","8.1",,"29","68",3
"118","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","0","5",,,"cropland",,,2010,"bulk soil",,862,69,492,28,9977.24137244756,6872.24137244756,3105,,,"208","8","11.9",,"1","8.1",,"29","68",3
"119","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","5","10",,,"cropland",,,2010,"bulk soil",,839,65,491,25,9641.58969868248,6716.58969868248,2925,,,"216","18","10.8",,"1","7.2",,"23","76",1
"120","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","10","15",,,"cropland",,,2010,"bulk soil",,830,63,488,25,9496.26386179995,6661.26386179995,2835,,,"220","22","10.8",,"1","7.2",,"23","76",1
"121","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","15","20",,,"cropland",,,2010,"bulk soil",,764,59,446,26,8773.61218803487,6118.61218803487,2655,,,"220","22","10.4",,"1","7.2",,"23","76",1
"122","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","20","30",,,"cropland",,,2010,"bulk soil",,740,54,445,20,8396.79759582852,5966.79759582852,2430,,,"222","23","10.5",,"1","7.2",,"23","76",1
"123","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","30","40",,,"cropland",,,2010,"bulk soil",,313,39,326,18,4071.35381920949,2316.35381920949,1755,,,"156","17","8.6",,"1","7.2",,"23","76",1
"124","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","0","5",,,"cropland",,,2010,"bulk soil",,894,81,548,21,10651.1963937428,7006.19639374279,3645,,,"539","71","18.9",,"2","7.2",,"23","76",1
"125","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","5","10",,,"cropland",,,2010,"bulk soil",,844,71,526,24,9879.5672093301,6684.5672093301,3195,,,"429","57","16.3",,"1.7","7.2",,"23","76",1
"126","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","10","15",,,"cropland",,,2010,"bulk soil",,702,57,446,23,8151.28635115233,5586.28635115233,2565,,,"352","47","13.9",,"1.6","7.2",,"23","76",1
"127","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","15","20",,,"cropland",,,2010,"bulk soil",,600,48,393,19,6943.82008518091,4783.82008518091,2160,,,"235","34","11.7",,"1.4","7.2",,"23","76",1
"128","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","20","30",,,"cropland",,,2010,"bulk soil",,652,60,430,20,7797.77510647614,5097.77510647614,2700,,,"184","26","9.5",,"1.4","7.2",,"23","76",1
"129","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","30","40",,,"cropland",,,2010,"bulk soil",,358,24,210,15,3993.91004259045,2913.91004259045,1080,,,"68","10","5.6",,"1.4","7.2",,"23","76",1
"130","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","0","5",,,"cropland",,,2010,"bulk soil",,1344,110,795,27,15633.9210285396,10683.9210285396,4950,,,"419","40","18.5",,"1.9","7.2",,"23","76",1
"131","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","5","10",,,"cropland",,,2010,"bulk soil",,1013,79,592,26,11657.8705568602,8102.87055686025,3555,,,"250","29","14.9",,"1.5","7.2",,"23","76",1
"132","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","10","15",,,"cropland",,,2010,"bulk soil",,677,52,406,21,7765.47175894599,5425.47175894599,2340,,,"178","20","11.6",,"1.2","7.2",,"23","76",1
"133","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","15","20",,,"cropland",,,2010,"bulk soil",,724,57,428,23,8349.28635115233,5784.28635115233,2565,,,"153","19","11",,"1.2","7.2",,"23","76",1
"134","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","20","30",,,"cropland",,,2010,"bulk soil",,577,44,346,20,6608.16841141583,4628.16841141583,1980,,,"119","17","8.8",,"1.1","7.2",,"23","76",1
"135","149",,49.23,9,"lat-lon of Grombach","95",10.1,744.37,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","30","40",,,"cropland",,,2010,"bulk soil",,272,17,153,14,2994.76961350157,2229.76961350157,765,,,"47","8","5.1",,"1.2","7.2",,"23","76",1
"136","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","0","5",,,"cropland",,,2010,"bulk soil",,589,46,349,20,6780.49424829837,4710.49424829837,2070,,,"247","28","12.7",,"1.3","7.2",,"23","76",1
"137","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","5","10",,,"cropland",,,2010,"bulk soil",,621,47,371,20,7100.65716673964,4985.65716673964,2115,,,"235","42","11.8",,"1.2","7.4",,"16","81",3
"138","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","10","15",,,"cropland",,,2010,"bulk soil",,693,51,387,21,7877.30884050472,5582.30884050472,2295,,,"255","47","12",,"1.2","7.4",,"16","81",3
"139","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","15","20",,,"cropland",,,2010,"bulk soil",,653,51,388,21,7517.30884050472,5222.30884050472,2295,,,"246","46","12",,"1.3","7.4",,"16","81",3
"140","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","20","30",,,"cropland",,,2010,"bulk soil",,698,48,429,22,7825.82008518091,5665.82008518091,2160,,,"235","41","11.6",,"1.2","7.4",,"16","81",3
"141","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","30","40",,,"cropland",,,2010,"bulk soil",,397,26,233,16,4409.23587947299,3239.23587947299,1170,,,"96","17","7.1",,"0.8","7.4",,"16","81",3
"142","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","0","5",,,"cropland",,,2010,"bulk soil",,996,72,528,17,11279.7301277714,8039.73012777137,3240,,,"447","52","17.8",,"1.7","7.4",,"16","81",3
"143","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","5","10",,,"cropland",,,2010,"bulk soil",,1101,76,592,23,12353.3818015364,8933.38180153644,3420,,,"415","75","16.4",,"1.6","7.4",,"16","81",3
"144","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","10","15",,,"cropland",,,2010,"bulk soil",,785,55,433,19,8833.96051426979,6358.96051426979,2475,,,"221","39","11.5",,"1.1","7.4",,"16","81",3
"145","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","15","20",,,"cropland",,,2010,"bulk soil",,586,40,339,14,6560.51673765076,4760.51673765076,1800,,,"151","24","9.7",,"1","7.4",,"16","81",3
"146","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","20","30",,,"cropland",,,2010,"bulk soil",,542,37,302,12,6068.02798232695,4403.02798232695,1665,,,"130","20","9",,"0.9","7.4",,"16","81",3
"147","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","30","40",,,"cropland",,,2010,"bulk soil",,340,20,180,10,3703.25836882538,2803.25836882538,900,,,"69","11","5.8",,"0.6","7.4",,"16","81",3
"148","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","0","5",,,"cropland",,,2010,"bulk soil",,1062,77,644,19,12034.5447199777,8569.54471997771,3465,,,"459","61","16.8",,"1.7","7.4",,"16","81",3
"149","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","5","10",,,"cropland",,,2010,"bulk soil",,939,65,588,21,10541.5896986825,7616.58969868248,2925,,,"331","60","13",,"1.3","7.4",,"16","81",3
"150","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","10","15",,,"cropland",,,2010,"bulk soil",,586,38,371,16,6496.19090076822,4786.19090076822,1710,,,"157","26","9.1",,"0.9","7.4",,"16","81",3
"151","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","15","20",,,"cropland",,,2010,"bulk soil",,522,33,338,15,5759.37630856187,4274.37630856187,1485,,,"140","22","8.8",,"0.9","7.4",,"16","81",3
"152","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","20","30",,,"cropland",,,2010,"bulk soil",,498,33,270,16,5543.37630856188,4058.37630856188,1485,,,"126","19","8.2",,"0.8","7.4",,"16","81",3
"153","149",,51.13,13.23,"lat-lon of Lüttewitz","290",9.11,598.29,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","30","40",,,"cropland",,,2010,"bulk soil",,256,15,137,10,2786.44377661903,2111.44377661903,675,,,"38","7","4.1",,"0.5","7.4",,"16","81",3
"154","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","0","5",,,"cropland",,,2010,"bulk soil",,716,54,358,14,8180.79759582852,5750.79759582852,2430,,,"183","24","10.5",,"1.1","7.4",,"16","81",3
"155","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","5","10",,,"cropland",,,2010,"bulk soil",,728,54,366,14,8288.79759582852,5858.79759582852,2430,,,"202","34","10.4",,"1.1","7.6",,"14","53",32
"156","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","10","15",,,"cropland",,,2010,"bulk soil",,644,47,322,12,7307.65716673964,5192.65716673964,2115,,,"206","34","10.4",,"1.1","7.6",,"14","53",32
"157","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","15","20",,,"cropland",,,2010,"bulk soil",,696,49,345,16,7839.98300362218,5634.98300362218,2205,,,"246","43","10.9",,"1.2","7.6",,"14","53",32
"158","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","20","30",,,"cropland",,,2010,"bulk soil",,697,50,352,17,7881.14592206345,5631.14592206345,2250,,,"198","34","10.4",,"1.1","7.6",,"14","53",32
"159","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Mouldboard","30","40",,,"cropland",,,2010,"bulk soil",,569,41,305,20,6439.67965609203,4594.67965609203,1845,,,"116","18","7.6",,"0.8","7.6",,"14","53",32
"160","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","0","5",,,"cropland",,,2010,"bulk soil",,906,79,460,19,10694.8705568602,7139.87055686025,3555,,,"389","44","13.6",,"1.4","7.6",,"14","53",32
"161","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","5","10",,,"cropland",,,2010,"bulk soil",,849,73,426,18,9988.89304621263,6703.89304621263,3285,,,"430","66","13.3",,"1.4","7.6",,"14","53",32
"162","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","10","15",,,"cropland",,,2010,"bulk soil",,849,75,430,19,10053.2188830952,6678.21888309517,3375,,,"339","51","13",,"1.4","7.6",,"14","53",32
"163","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","15","20",,,"cropland",,,2010,"bulk soil",,770,64,401,17,8988.42678024121,6108.42678024121,2880,,,"222","33","10.6",,"1.1","7.6",,"14","53",32
"164","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","20","30",,,"cropland",,,2010,"bulk soil",,558,46,301,15,6501.49424829837,4431.49424829837,2070,,,"165","22","8.1",,"0.9","7.6",,"14","53",32
"165","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","Grubber","30","40",,,"cropland",,,2010,"bulk soil",,315,22,150,10,3542.58420570792,2552.58420570792,990,,,"106","10","5.6",,"0.6","7.6",,"14","53",32
"166","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","0","5",,,"cropland",,,2010,"bulk soil",,1018,85,577,17,11895.8480675079,8070.84806750786,3825,,,"476","65","16",,"1.7","7.6",,"14","53",32
"167","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","5","10",,,"cropland",,,2010,"bulk soil",,942,75,541,14,10890.2188830952,7515.21888309517,3375,,,"379","52","14.3",,"1.5","7.6",,"14","53",32
"168","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","10","15",,,"cropland",,,2010,"bulk soil",,722,58,409,12,8363.4492695936,5753.4492695936,2610,,,"251","34","10.9",,"1.2","7.6",,"14","53",32
"169","149",,51.48,12.36,"lat-lon of Zschortau","110",9.18,561.47,"temperate","Temperate Broadleaf & Mixed Forests","tillage","No tillage","15","20",,,"cropland",,,2010,"bulk soil",,598,50,339,14,6990.14592206345,4740.14592206345,2250,,,"194","24","9.3",,"1","7.6",,"14","53",32
